Gene,GCF_000007545,GCF_000020745,GCF_000020885,GCF_000020925,GCF_000022165,GCF_000170215,GCF_000171415,GCF_000171515,GCF_000171535
AJBGEP_02888,,,,,peppan_g_20918,peppan_g_25828,,,
AJBGEP_02889,,,,,peppan_g_20919,peppan_g_25829,,,
AJBGEP_02890,,,,,peppan_g_20920,peppan_g_25830,,,
AJBGEP_02891,,,,,peppan_g_20921,peppan_g_25831,,,
AJBGEP_02892,,,,,peppan_g_20922,peppan_g_25832,,,
AJBGEP_02893,,,,,peppan_g_20923,peppan_g_25833,,,
AJBGEP_02895,,,,,peppan_g_20925,peppan_g_25835,,,
AJBGEP_02896,,,,,peppan_g_20926,peppan_g_25836,,,
AJBGEP_02897,,,,,peppan_g_20927,peppan_g_25837,,,
AJBGEP_02898,,,,,peppan_g_20928,peppan_g_25838,,,
AJBGEP_02899,,,,,peppan_g_20929,peppan_g_25839,,,
AJBGEP_02900,,,,,peppan_g_20930,peppan_g_25840,,,
AJBGEP_02901,,,,,peppan_g_20931,peppan_g_25841,,,
AJBGEP_02902,,,,,peppan_g_20932,peppan_g_25842,,,
AJBGEP_02905,,,,,peppan_g_20934,peppan_g_25844,,,
AJBGEP_02906,,,,,peppan_g_20935,peppan_g_25845,,,
AJBGEP_02908,,,,,peppan_g_20936,peppan_g_25846,,,
AJBGEP_02910,,,,,peppan_g_20939,peppan_g_25849,,,
AJBGEP_02916,,,,,peppan_g_20944,peppan_g_25854,,,
AJBGEP_02917,,,,,peppan_g_20945,peppan_g_25855,,,
AJBGEP_02918/4,peppan_g_4399,,,peppan_g_17969,,,,,
AJBGEP_02919/0.1,,,peppan_g_10067,peppan_g_14705,,,,,
AJBGEP_04033,,,,,peppan_g_22003,,peppan_g_29609,,
AJBGEP_04034,,,,,peppan_g_22004,,peppan_g_29608,,
AJBGEP_04686,,peppan_g_8827,,,peppan_g_22598,,,,
AJBGEP_04687,,peppan_g_8828,,,peppan_g_22599,,,,
AJBGEP_04727,,,,,peppan_g_22636,peppan_g_23198,,,
AJBGEP_04728,,,,,peppan_g_22637,peppan_g_23199,,,
AJBGEP_04806,,,,peppan_g_18136,peppan_g_22710,,,,
AJBGEP_04811,,,,peppan_g_18133,peppan_g_22713,,,,
AJBGEP_04830,,,,peppan_g_18115,peppan_g_22732,,,,
AJBGEP_04831,,,,peppan_g_18114,peppan_g_22733,,,,
AJBGEP_04832,,,,peppan_g_18113,peppan_g_22734,,,,
AJBGEP_04833,,,,peppan_g_18112,peppan_g_22735,,,,
AJBGEP_04834,,,,peppan_g_18111,peppan_g_22736,,,,
AJBGEP_04837,,,,peppan_g_18108,peppan_g_22739,,,,
AJBGEP_04839,,,,peppan_g_18107,peppan_g_22741,,,,
AJBGEP_04842,,,,peppan_g_18104,peppan_g_22744,,,,
AJBGEP_04843,,,,peppan_g_18103,peppan_g_22745,,,,
AJBGEP_04845,,,,peppan_g_18101,peppan_g_22747,,,,
AJBGEP_04847,,,,peppan_g_18099,peppan_g_22749,,,,
AJBGEP_04848,,,,peppan_g_18098,peppan_g_22750,,,,
AJBGEP_04849,,,,peppan_g_18097,peppan_g_22751,,,,
AJBGEP_04850,,,,peppan_g_18096,peppan_g_22752,,,,
AJBGEP_04851,,,,peppan_g_18095,peppan_g_22753,,,,
AJBGEP_04852,,,,peppan_g_18094,peppan_g_22754,,,,
AJBGEP_04853,,,,peppan_g_18093,peppan_g_22755,,,,
AJBGEP_04854,,,,peppan_g_18092,peppan_g_22756,,,,
AJBGEP_04855,,,,peppan_g_18091,peppan_g_22757,,,,
AJBGEP_04856,,,,peppan_g_18090,peppan_g_22758,,,,
AJBGEP_04857,,,,peppan_g_18089,peppan_g_22759,,,,
AJBGEP_04858,,,,peppan_g_18088,peppan_g_22760,,,,
AJBGEP_04859,,,,peppan_g_18087,peppan_g_22761,,,,
AJBGEP_04860,,,,peppan_g_18086,peppan_g_22762,,,,
AJBGEP_04921,,,,peppan_g_18140,peppan_g_22821,,,,
AJBGEP_04923,,,,peppan_g_18139,peppan_g_22822,,,,
BEJGEH_00102,peppan_g_97,,peppan_g_9140,,,,,,
BEJGEH_00103,peppan_g_98,,peppan_g_9141,,,,,,
BEJGEH_00226,,,peppan_g_12405;peppan_g_13158;peppan_g_9258;peppan_g_9822,,,,,peppan_g_34365,
BEJGEH_00572/3,peppan_g_463,,,peppan_g_16075,,,,,
BEJGEH_01035,,,peppan_g_10037,peppan_g_14680,,,,,
BEJGEH_01036,,,peppan_g_10038,peppan_g_14681,,,,,
BEJGEH_01046,,,peppan_g_10043;peppan_g_10048,peppan_g_14685,,,,,
BEJGEH_01048,,,peppan_g_10050,peppan_g_14687,,,,,
BEJGEH_01050,,,peppan_g_10052,peppan_g_14689,,,,,
BEJGEH_01052,,,peppan_g_10054,peppan_g_14691,,,,,
BEJGEH_01055,,,peppan_g_10057,peppan_g_14694,,,,,
BEJGEH_01057,,,peppan_g_10059,peppan_g_14696,,,,,
BEJGEH_01058,,,peppan_g_10060,peppan_g_14697,,,,,
BEJGEH_01059,,,peppan_g_10061,peppan_g_14698,,,,,
BEJGEH_01060,,,peppan_g_10062,peppan_g_14699,,,,,
BEJGEH_01061,,,peppan_g_10063,peppan_g_14700,,,,,
BEJGEH_01063,,,peppan_g_10065,peppan_g_14703,,,,,
BEJGEH_01066,,,peppan_g_10068,peppan_g_14707,,,,,
BEJGEH_01109,,,peppan_g_10108,peppan_g_14747,,,,,
BEJGEH_01211,,peppan_g_6349,peppan_g_10205,,,,,,
BEJGEH_01453,,,peppan_g_10437,,,,,,peppan_g_36740
BEJGEH_01455,,,peppan_g_10439,,,,,,peppan_g_36742
BEJGEH_01526,,peppan_g_6047,peppan_g_10509,,,,,,
BEJGEH_01527,,peppan_g_6046,peppan_g_10510,,,,,,
BEJGEH_01804,,,peppan_g_10779,,,,peppan_g_31858,,
BEJGEH_01967,,,peppan_g_10934,peppan_g_15615,,,,,
BEJGEH_01981,,,peppan_g_10946,peppan_g_15684,,,,,
BEJGEH_01988,,,peppan_g_10953,peppan_g_15692,,,,,
BEJGEH_01991,,,peppan_g_10956,peppan_g_15698,,,,,
BEJGEH_01992,,,peppan_g_10957,peppan_g_15699,,,,,
BEJGEH_01994,,,peppan_g_10958,peppan_g_15700,,,,,
BEJGEH_02015,,,peppan_g_10974,,,,peppan_g_29082,,
BEJGEH_02018,,,peppan_g_10976,,,,peppan_g_29080,,
BEJGEH_02021,,,peppan_g_10979,,,,peppan_g_29077,,
BEJGEH_02022,,,peppan_g_10980,,,,peppan_g_29076,,
BEJGEH_02025,,peppan_g_6503,peppan_g_10983,,,,,,
BEJGEH_02026,,peppan_g_6504,peppan_g_10984,,,,,,
BEJGEH_02159,peppan_g_716,,peppan_g_11112,,,,,,
BEJGEH_02160,peppan_g_715,,peppan_g_11113,,,,,,
BEJGEH_02161,peppan_g_714,,peppan_g_11114,,,,,,
BEJGEH_02163,peppan_g_712,,peppan_g_11116,,,,,,
BEJGEH_02716,,,peppan_g_11640,peppan_g_16322,,,,,
BEJGEH_02721,peppan_g_4186,,peppan_g_11645,,,,,,
BEJGEH_02953,peppan_g_2777,,peppan_g_11868,,,,,,
BEJGEH_02954,peppan_g_2778,,peppan_g_11869,,,,,,
BEJGEH_03126,peppan_g_2943,,peppan_g_12026,,,,,,
BEJGEH_03127,peppan_g_2944,,peppan_g_12027,,,,,,
BEJGEH_03130,peppan_g_2947,,peppan_g_12030,,,,,,
BEJGEH_03131,peppan_g_2948,,peppan_g_12031,,,,,,
BEJGEH_03132,peppan_g_2949,,peppan_g_12032,,,,,,
BEJGEH_03543,,,peppan_g_12423,,,,peppan_g_29924,,
BEJGEH_03626,peppan_g_3797,,peppan_g_12500,,,,,,
BEJGEH_03721,,,peppan_g_12591,,,,,,peppan_g_39345
BEJGEH_03892,,,peppan_g_12755,,,,,,peppan_g_39133
BEJGEH_04252,,,peppan_g_13074,,peppan_g_22324,,,,
BEJGEH_04379,,peppan_g_6640,peppan_g_13200,,,,,,
BEJGEH_04456,,peppan_g_8749,peppan_g_13273,,,,,,
BEJGEH_04457,,peppan_g_8750,peppan_g_13274,,,,,,
BEJGEH_04556,,peppan_g_4841,peppan_g_13370,,,,,,
BEJGEH_04559,,peppan_g_4844,peppan_g_13373,,,,,,
BEJGEH_04560,,peppan_g_4845,peppan_g_13374,,,,,,
BEJGEH_04567,,peppan_g_8824,peppan_g_13381,,,,,,
BEJGEH_04589,,,peppan_g_13402,,peppan_g_22600,,,,
BEJGEH_04626,,peppan_g_8855,peppan_g_13438,,,,,,
GEGEGB_00107,peppan_g_99,,peppan_g_9142,,,,,,
GEGEGB_00377,peppan_g_344,,,peppan_g_16192,,,,,
GEGEGB_00506,peppan_g_461,,,peppan_g_16077,,,,,
GEGEGB_00507,peppan_g_462,,,peppan_g_16076,,,,,
GEGEGB_00769,peppan_g_709,,peppan_g_11119,,,,,,
GEGEGB_00770,peppan_g_710,,peppan_g_11118,,,,,,
GEGEGB_00771,peppan_g_711,,peppan_g_11117,,,,,,
GEGEGB_00772,peppan_g_713,,peppan_g_11115,,,,,,
GEGEGB_00829,peppan_g_766,,,peppan_g_15784,,,,,
GEGEGB_00830,peppan_g_767,,,peppan_g_15783,,,,,
GEGEGB_00831,peppan_g_768,,,peppan_g_15782,,,,,
GEGEGB_01070/2,,,,,,,,peppan_g_35932,peppan_g_36486
GEGEGB_01177,peppan_g_1084,peppan_g_5731,,,,,,,
GEGEGB_01178,peppan_g_1085,peppan_g_5732,,,,,,,
GEGEGB_01179,peppan_g_1086,peppan_g_5733,,,,,,,
GEGEGB_01406,,,,peppan_g_41125,,,peppan_g_41308,,
GEGEGB_01556,peppan_g_1436,peppan_g_6057,,,,,,,
GEGEGB_01690,peppan_g_1558,peppan_g_6190,,,,,,,
GEGEGB_01691,peppan_g_1559,peppan_g_6191,,,,,,,
GEGEGB_02003,peppan_g_1852,peppan_g_8568,,,,,,,
GEGEGB_02010/0.1,,peppan_g_6602,,,peppan_g_19144,,,,
GEGEGB_02013,peppan_g_1862,,,peppan_g_14563,,,,,
GEGEGB_02016,peppan_g_1865,,,peppan_g_14560,,,,,
GEGEGB_02022,peppan_g_1871,,,peppan_g_14554,,,,,
GEGEGB_02187,peppan_g_2027,peppan_g_5395,,,,,,,
GEGEGB_02981,peppan_g_2757,,,,,,,peppan_g_34161,
GEGEGB_03185,peppan_g_2942,,peppan_g_12025,,,,,,
GEGEGB_03188,peppan_g_2945,,peppan_g_12028,,,,,,
GEGEGB_03189,peppan_g_2946,,peppan_g_12029,,,,,,
GEGEGB_03242,peppan_g_2996,peppan_g_7567,,,,,,,
GEGEGB_03588,peppan_g_3307,,,peppan_g_16346,,,,,
GEGEGB_03597,peppan_g_3316,,,peppan_g_16336,,,,,
GEGEGB_03600,peppan_g_3319,,,peppan_g_16333,,,,,
GEGEGB_03604,peppan_g_40972,,,peppan_g_41136,,,,,
GEGEGB_03647,peppan_g_3359,,,,,,peppan_g_27406,,
GEGEGB_03698,peppan_g_3400,,,peppan_g_17645,,,,,
GEGEGB_04135,peppan_g_3798,,peppan_g_12499,,,,,,
GEGEGB_04547,peppan_g_4188,,peppan_g_11648,,,,,,
GEGEGB_04553,peppan_g_4194,,,,,,,,peppan_g_40309
GEGEGB_04556,peppan_g_4197,,,,,,,,peppan_g_40306
GEGEGB_04763,peppan_g_4390,,,,,,peppan_g_31100,,
GEGEGB_04774,peppan_g_4401,,,peppan_g_17971,,,,,
GEGEGB_04775,peppan_g_4402,,,peppan_g_17972,,,,,
GEGEGB_04778,peppan_g_4405,,,peppan_g_17975,,,,,
HFCAGB_00222,,peppan_g_4713,,peppan_g_13761,,,,,
HFCAGB_00290,,,,peppan_g_13820,,,peppan_g_29103,,
HFCAGB_00582,,peppan_g_5044,,peppan_g_14103,,,,,
HFCAGB_00588,,,,peppan_g_14109,,,,,peppan_g_37103
HFCAGB_00592,,,,peppan_g_14113,,,,,peppan_g_37098
HFCAGB_00609,,,,peppan_g_14130,,,peppan_g_29418,,
HFCAGB_00612,,peppan_g_5072,,peppan_g_14134,,,,,
HFCAGB_00613,,peppan_g_5073,,peppan_g_14135,,,,,
HFCAGB_00620,,,,peppan_g_14142,peppan_g_20210,,,,
HFCAGB_00621,,,,peppan_g_14143,,,,peppan_g_34833,
HFCAGB_01057,peppan_g_1870,,,peppan_g_14555,,,,,
HFCAGB_01063,peppan_g_1864,,,peppan_g_14561,,,,,
HFCAGB_01064,peppan_g_1863,,,peppan_g_14562,,,,,
HFCAGB_01073,,peppan_g_8571,,peppan_g_14571,,,,,
HFCAGB_01185,,,peppan_g_10036,peppan_g_14679,,,,,
HFCAGB_01189,,,peppan_g_10039,peppan_g_14682,,,,,
HFCAGB_01191,,,peppan_g_10047,peppan_g_14684,,,,,
HFCAGB_01193,,,peppan_g_10049,peppan_g_14686,,,,,
HFCAGB_01195,,,peppan_g_10051,peppan_g_14688,,,,,
HFCAGB_01197,,,peppan_g_10053,peppan_g_14690,,,,,
HFCAGB_01199,,,peppan_g_10055,peppan_g_14692,,,,,
HFCAGB_01200,,,peppan_g_10056,peppan_g_14693,,,,,
HFCAGB_01202,,,peppan_g_10058,peppan_g_14695,,,,,
HFCAGB_01215,,,peppan_g_10069,peppan_g_14708,,,,,
HFCAGB_01216,,,peppan_g_10070,peppan_g_14709,,,,,
HFCAGB_01256,,,peppan_g_10106,peppan_g_14745,,,,,
HFCAGB_01257,,,peppan_g_10107,peppan_g_14746,,,,,
HFCAGB_01354,,,,peppan_g_14838,,,peppan_g_28676,,
HFCAGB_01355,,,,peppan_g_14839,,,peppan_g_27198;peppan_g_28677,,
HFCAGB_01356,,,,peppan_g_14840,,,peppan_g_27199;peppan_g_28678,,
HFCAGB_01358,,,,peppan_g_14842,,,peppan_g_27354,,
HFCAGB_01373,,,,peppan_g_14858,peppan_g_19157,,,,
HFCAGB_01374,,,,peppan_g_14859,peppan_g_19158,,,,
HFCAGB_01377,,,,peppan_g_14862,peppan_g_19161,,,,
HFCAGB_01378,,,,peppan_g_14863,peppan_g_19162,,,,
HFCAGB_01380,,,,peppan_g_14865,peppan_g_19164,,,,
HFCAGB_01381,,,,peppan_g_14866,peppan_g_19165,,,,
HFCAGB_01383,,,,peppan_g_14868,peppan_g_19167,,,,
HFCAGB_01385,,,,peppan_g_14870,peppan_g_19169,,,,
HFCAGB_01391,,,,peppan_g_14876,peppan_g_19175,,,,
HFCAGB_01991,,,,peppan_g_15449,,,,peppan_g_32748,
HFCAGB_01992,,,,peppan_g_15450,,,,peppan_g_32749,
HFCAGB_01993,,,,peppan_g_15451,,,,peppan_g_32750,
HFCAGB_01997,,,,peppan_g_15455,,,,peppan_g_32754,
HFCAGB_01998,,,,peppan_g_15456,,,,peppan_g_32755,
HFCAGB_02166,,,peppan_g_10933,peppan_g_15614,,,,,
HFCAGB_02202,,peppan_g_8565,,peppan_g_15648,,,,,
HFCAGB_02209,,,,peppan_g_15655,peppan_g_20222,,,,
HFCAGB_02213,,,,peppan_g_15657,peppan_g_20224,,,,
HFCAGB_02215,,,,peppan_g_15659,peppan_g_20226,,,,
HFCAGB_02227,,,,peppan_g_15671,peppan_g_20236,,,,
HFCAGB_02237,,,peppan_g_10941,peppan_g_15679,,,,,
HFCAGB_02238,,,peppan_g_10942,peppan_g_15680,,,,,
HFCAGB_02248,,,peppan_g_10951,peppan_g_15690,,,,,
HFCAGB_02249,,,peppan_g_10952,peppan_g_15691,,,,,
HFCAGB_02255,,,peppan_g_10955,peppan_g_15697,,,,,
HFCAGB_02350,peppan_g_765,,,peppan_g_15785,,,,,
HFCAGB_02413,,peppan_g_6703,,peppan_g_15844,,,,,
HFCAGB_02414,,peppan_g_6704,,peppan_g_15845,,,,,
HFCAGB_02416,,peppan_g_6706,,peppan_g_15847,,,,,
HFCAGB_02659,peppan_g_460,,,peppan_g_16078,,,,,
HFCAGB_02938,peppan_g_3322,,,peppan_g_16330,,,,,
HFCAGB_02939,peppan_g_3321,,,peppan_g_16331,,,,,
HFCAGB_02940,peppan_g_3320,,,peppan_g_16332,,,,,
HFCAGB_02951,peppan_g_3309,,,peppan_g_16343,,,,,
HFCAGB_02955,peppan_g_3306,,,peppan_g_16347,,,,,
HFCAGB_04353,peppan_g_3399,,,peppan_g_17646,,,,,
HFCAGB_04354,peppan_g_3398,,,peppan_g_17647,,,,,
HFCAGB_04409,,,,peppan_g_17691,peppan_g_22291,,,,
HFCAGB_04696,,,peppan_g_13380,peppan_g_17961,,,,,
HFCAGB_04702,peppan_g_4400,,,peppan_g_17970,,,,,
HFCAGB_04705,peppan_g_4403,,,peppan_g_17973,,,,,
HFCAGB_04706,peppan_g_4404,,,peppan_g_17974,,,,,
HFCAGB_04747,,,,peppan_g_18012,,,peppan_g_30320,,
HFCAGB_04751,,,,peppan_g_18016,,,peppan_g_30316,,
HFCAGB_04755,,,,peppan_g_18019,,,peppan_g_30313,,
HFCAGB_04756,,,,peppan_g_18020,,,peppan_g_30312,,
HFCAGB_04841,,,,peppan_g_18100,peppan_g_22748,,,,
HFCAGB_04843,,,,peppan_g_18102,peppan_g_22746,,,,
HFCAGB_04846,,,,peppan_g_18105,peppan_g_22743,,,,
HFCAGB_04847,,,,peppan_g_18106,peppan_g_22742,,,,
HFCAGB_04849,,,,peppan_g_18109,peppan_g_22738,,,,
HFCAGB_04850,,,,peppan_g_18110,peppan_g_22737,,,,
HFCAGB_04877,,,,peppan_g_18134,peppan_g_22712,,,,
HFCAGB_04878,,,,peppan_g_18135,peppan_g_22711,,,,
HFCAGB_04879,,,,peppan_g_18137,peppan_g_22709,,,,
IKCLMC_00030/0.1,,,,,peppan_g_19393,,peppan_g_28038,,
IKCLMC_00884,,,,,,peppan_g_24398,peppan_g_28013,,
IKCLMC_00889,,,,peppan_g_14834,,,peppan_g_28018,,
IKCLMC_00896/2,,,,peppan_g_14841,,,peppan_g_28679,,
IKCLMC_00901/2,,,,peppan_g_14847,,,peppan_g_27359,,
IKCLMC_00903,,,,,peppan_g_19388,,peppan_g_28032,,
IKCLMC_00919,,,,,peppan_g_19397,,peppan_g_28042,,
IKCLMC_01853,,,,,,,peppan_g_28947,,peppan_g_40815
IKCLMC_01854,,,,,,,peppan_g_28949,,peppan_g_40817
IKCLMC_01909,,,,,,,peppan_g_29002,peppan_g_35728,
IKCLMC_01912,,,,,,,peppan_g_29005,peppan_g_35731,
IKCLMC_01913,,,,,,,peppan_g_29006,peppan_g_35732,
IKCLMC_01991,,,peppan_g_10978,,,,peppan_g_29078,,
IKCLMC_01992,,,peppan_g_10977,,,,peppan_g_29079,,
IKCLMC_01994,,,peppan_g_10975,,,,peppan_g_29081,,
IKCLMC_02043,,,,peppan_g_13841,,,peppan_g_29128,,
IKCLMC_02053,peppan_g_2495,,,,,,peppan_g_29140,,
IKCLMC_02054,peppan_g_2494,,,,,,peppan_g_29141,,
IKCLMC_02326,,,,,,,peppan_g_29406,peppan_g_34859,
IKCLMC_02374,,,,,,,peppan_g_29454,peppan_g_34818,
IKCLMC_02377,,,,,,,peppan_g_29456,peppan_g_34816,
IKCLMC_02652,,,,,,,peppan_g_29721,peppan_g_35310,
IKCLMC_03273,,,,peppan_g_18018,,,peppan_g_30314,,
IKCLMC_03274,,,,peppan_g_18017,,,peppan_g_30315,,
IKCLMC_03276,,,,peppan_g_18015,,,peppan_g_30317,,
IKCLMC_03277,,,,peppan_g_18014,,,peppan_g_30318,,
IKCLMC_03278,,,,peppan_g_18013,,,peppan_g_30319,,
IKCLMC_03281,,,,peppan_g_18009,,,peppan_g_30322,,
IKCLMC_04090,peppan_g_4393,,,,,,peppan_g_31097,,
IKCLMC_04091,peppan_g_4392,,,,,,peppan_g_31098,,
IKCLMC_04092,peppan_g_4391,,,,,,peppan_g_31099,,
IKCLMC_04293,,,,,,,peppan_g_31291,peppan_g_35961,
LNHIMF_00355,,peppan_g_4842,peppan_g_13371,,,,,,
LNHIMF_00579,,peppan_g_5062,,,,,peppan_g_29410,,
LNHIMF_00589,,peppan_g_5071,,peppan_g_14133,,,,,
LNHIMF_00601,,peppan_g_5082,,,,,,,peppan_g_37068
LNHIMF_00607,,peppan_g_5088,,,,,,,peppan_g_37062
LNHIMF_00608,,peppan_g_5089,,,,,,,peppan_g_37061
LNHIMF_00613,,peppan_g_5094,,,,,,,peppan_g_37056
LNHIMF_00614,,peppan_g_5095,,,,,,,peppan_g_37055
LNHIMF_00624,,peppan_g_5104,,,,,,,peppan_g_37047
LNHIMF_00638,,peppan_g_5117,,,,,,,peppan_g_37034
LNHIMF_01281,peppan_g_1083,peppan_g_5730,,,,,,,
LNHIMF_01285,peppan_g_1087,peppan_g_5734,,,,,,,
LNHIMF_01286,peppan_g_1088,peppan_g_5735,,,,,,,
LNHIMF_01514,,peppan_g_5952,peppan_g_10602,,,,,,
LNHIMF_01516,,peppan_g_5954,peppan_g_10601,,,,,,
LNHIMF_01621,peppan_g_1437,peppan_g_6058,,,,,,,
LNHIMF_01755,peppan_g_1557,peppan_g_6189,,,,,,,
LNHIMF_01758,peppan_g_1560,peppan_g_6192,,,,,,,
LNHIMF_02030,peppan_g_903,peppan_g_6456,,,,,,,
LNHIMF_02082,,peppan_g_6501,peppan_g_10981,,,,,,
LNHIMF_02083,,peppan_g_6502,peppan_g_10982,,,,,,
LNHIMF_02086,,peppan_g_6505,peppan_g_10985,,,,,,
LNHIMF_02087,,peppan_g_6506,peppan_g_10986,,,,,,
LNHIMF_02088,,peppan_g_6507,peppan_g_10987,,,,,,
LNHIMF_02186,,peppan_g_6603,,,peppan_g_19143,,,,
LNHIMF_02187,,peppan_g_6604,,,peppan_g_19142,,,,
LNHIMF_02191/2,,,,,peppan_g_20851,,peppan_g_27429,,
LNHIMF_02192,,peppan_g_6609,,,peppan_g_19137,,,,
LNHIMF_02193,,peppan_g_6610,,,peppan_g_19136,,,,
LNHIMF_02294,,peppan_g_6705,,peppan_g_15846,,,,,
LNHIMF_02505,,peppan_g_6908,peppan_g_11342,,,,,,
LNHIMF_03072,,peppan_g_41023,peppan_g_41079,,,,,,
LNHIMF_03212,peppan_g_2995,peppan_g_7566,,,,,,,
LNHIMF_03214,peppan_g_2997,peppan_g_7568,,,,,,,
LNHIMF_03215,peppan_g_2998,peppan_g_7569,,,,,,,
LNHIMF_04074,,peppan_g_8376,peppan_g_12922,,,,,,
LNHIMF_04265,,peppan_g_8548,,,,,,peppan_g_32134,
LNHIMF_04271,,peppan_g_8554,,peppan_g_15660,,,,,
LNHIMF_04283,,peppan_g_8567,,,,,peppan_g_27200;peppan_g_27365,,
LNHIMF_04283/0.1,,,,,peppan_g_19392,,peppan_g_28037,,
LNHIMF_04286,peppan_g_1851,peppan_g_8569,,,,,,,
LNHIMF_04289,,peppan_g_8572,,,,,,peppan_g_32116,
LNHIMF_04313,peppan_g_4181,peppan_g_8596,,,,,,,
LNHIMF_04314,peppan_g_4180,peppan_g_8597,,,,,,,
LNHIMF_04390,,peppan_g_8667,peppan_g_13187,,,,,,
LNHIMF_04395,,peppan_g_8672,,,,peppan_g_22987,,,
LNHIMF_04398,,peppan_g_8675,,,,peppan_g_22989,,,
LNHIMF_04399,,peppan_g_8676,,,,peppan_g_22990,,,
LNHIMF_04400,,peppan_g_8677,,,,peppan_g_22991,,,
LNHIMF_04585,,peppan_g_8856,peppan_g_13439,,,,,,
LNHIMF_04627,peppan_g_4481,peppan_g_8895,,,,,,,
LNHIMF_04700,,peppan_g_8966,,,,,,peppan_g_35686,
LNHIMF_04714,,peppan_g_8954;peppan_g_8979,,,,,,,peppan_g_39169
LNHIMF_04778,,peppan_g_9043,,,,,,peppan_g_31908;peppan_g_31911,
ODDLKH_00179,,peppan_g_8674,,,,peppan_g_22988,,,
ODDLKH_00183,,peppan_g_8678,,,,peppan_g_22992,,,
ODDLKH_00532/2/0.1,,,,,,,peppan_g_30524,,peppan_g_39668
ODDLKH_01701/0.1,,,,,peppan_g_20809,,peppan_g_28294,,
ODDLKH_02448,,,,,,peppan_g_25169,peppan_g_31177,,
ODDLKH_02728,,,,,peppan_g_20459,peppan_g_25430,,,
ODDLKH_03167,,,,,peppan_g_20933,peppan_g_25843,,,
ODDLKH_03175,,,,,peppan_g_20940,peppan_g_25850,,,
ONMMKP_00421,,,peppan_g_10436,,,,,,peppan_g_36739
ONMMKP_00423,,,peppan_g_10438,,,,,,peppan_g_36741
ONMMKP_00425,,,peppan_g_10440,,,,,,peppan_g_36743
ONMMKP_00736,,peppan_g_5103,,,,,,,peppan_g_37048
ONMMKP_00739,,peppan_g_5100,,,,,,,peppan_g_37051
ONMMKP_00741,,peppan_g_5097,,,,,,,peppan_g_37053
ONMMKP_00742,,peppan_g_5096,,,,,,,peppan_g_37054
ONMMKP_00751,,peppan_g_5087,,,,,,,peppan_g_37063
ONMMKP_00755,,peppan_g_5083,,,,,,,peppan_g_37067
ONMMKP_00758,,,,,,,,peppan_g_34835,peppan_g_37070
ONMMKP_00760,,peppan_g_5079,,,,,,,peppan_g_37071
ONMMKP_00777,,,,,,,peppan_g_29412,,peppan_g_37087
ONMMKP_00778,,,,,,,peppan_g_29411,,peppan_g_37088
ONMMKP_00780/2,,,,peppan_g_14122,,,,peppan_g_34855,
ONMMKP_00787,,,,peppan_g_14116,,,,,peppan_g_37096
ONMMKP_01866,,,peppan_g_9330,,,,,,peppan_g_38139
ONMMKP_01986,,,,,,,,peppan_g_32562,peppan_g_38252
ONMMKP_01987,,,,,,,,peppan_g_32563,peppan_g_38253
ONMMKP_02247,,,,,,,,peppan_g_33925,peppan_g_38499
ONMMKP_02294,,,,peppan_g_17962,,,,,peppan_g_38545
ONMMKP_02625,,,peppan_g_13035,,,,,,peppan_g_38865
ONMMKP_02769,,,,,,,,peppan_g_33273,peppan_g_38996
ONMMKP_02946,,peppan_g_8956,,,,,,,peppan_g_39150
ONMMKP_02998,,,peppan_g_12743,,,,,,peppan_g_39200
ONMMKP_03148,,,peppan_g_12590,,,,,,peppan_g_39346
ONMMKP_03353,,,peppan_g_12385,,,,,,peppan_g_39546
ONMMKP_04106,,,,,,,,peppan_g_33587,peppan_g_40257
ONMMKP_04111,,,,,,,,peppan_g_33594,peppan_g_40262
ONMMKP_04113,,,,,,,,peppan_g_33596,peppan_g_40264
ONMMKP_04115,,,,,,,,peppan_g_33598,peppan_g_40266
ONMMKP_04117,,,,,,,,peppan_g_33600,peppan_g_40268
ONMMKP_04118,,,,,,,,peppan_g_33601,peppan_g_40269
ONMMKP_04120,,,,,,,,peppan_g_33603,peppan_g_40271
ONMMKP_04131,,,,,,,,peppan_g_33614,peppan_g_40282
ONMMKP_04146,,,peppan_g_11666,,,,,,peppan_g_40297
ONMMKP_04153,,,peppan_g_11659,,,,,,peppan_g_40304
ONMMKP_04696,,,,,,,peppan_g_28948,,peppan_g_40816
PKJKAM_00026,,,,,,,peppan_g_31288,peppan_g_31891;peppan_g_35958,
PKJKAM_00045,,peppan_g_9040,,,,,,peppan_g_31910,
PKJKAM_00230,,,,peppan_g_14882,,,,peppan_g_32090,
PKJKAM_00266,,peppan_g_6597,,,,,,peppan_g_32124,
PKJKAM_00729,,,,,,,,peppan_g_32558,peppan_g_38248
PKJKAM_00730,,,,,,,,peppan_g_32559,peppan_g_38249
PKJKAM_00731,,,,,,,,peppan_g_32560,peppan_g_38250
PKJKAM_00732,,,,,,,,peppan_g_32561,peppan_g_38251
PKJKAM_00735,,,,,,,,peppan_g_32564,peppan_g_38254
PKJKAM_00929,,,,peppan_g_15452,,,,peppan_g_32751,
PKJKAM_00930,,,,peppan_g_15453,,,,peppan_g_32752,
PKJKAM_00931,,,,peppan_g_15454,,,,peppan_g_32753,
PKJKAM_00934,,,,peppan_g_15457,,,,peppan_g_32756,
