"Product","Gene_Name","Count","Example_Tag","DbXrefs"
"5.7e-214","588.0",2,"LNHIMF_03799","1.0"
"5.7e-240","674.0",2,"LNHIMF_01848","0.801"
"5.7e-247","708.0",2,"AJBGEP_02579","0.985"
"5.7e-47","148.0",2,"AJBGEP_01385","1.0"
"5.7e-52","165.0",2,"AJBGEP_04328","0.966"
"5.7e-55","176.0",2,"GEGEGB_01382","0.861"
"5.7e-97","290.0",2,"HFCAGB_00909","0.960"
"5.8e-127","361.0",2,"AJBGEP_04154","1.0"
"5.8e-136","384.0",2,"BEJGEH_01548","1.040"
"5.8e-163","467.0",2,"AJBGEP_02328","0.974"
"5.8e-168","476.0",2,"BEJGEH_02128","0.991"
"5.8e-171","483.0",2,"IKCLMC_02920","0.938"
"5.8e-200","556.0",2,"LNHIMF_00154","0.968"
"5.8e-206","574.0",2,"GEGEGB_02973","0.951"
"5.8e-211","586.0",2,"HFCAGB_00981","0.991"
"5.8e-239","659.0",2,"HFCAGB_01788","0.839"
"5.8e-296","811.0",2,"GEGEGB_00137","0.975"
"5.8e-42","139.0",2,"HFCAGB_01339","0.968"
"5.8e-78","237.0",2,"GEGEGB_04257","1.016"
"5.9e-138","395.0",2,"GEGEGB_04012","0.974"
"5.9e-145","408.0",2,"HFCAGB_02475","1.032"
"5.9e-171","481.0",2,"HFCAGB_01600","0.994"
"5.9e-199","555.0",2,"IKCLMC_04476","1.0"
"5.9e-219","602.0",2,"AJBGEP_03217","1.0"
"5.9e-228","635.0",2,"IKCLMC_04043","0.970"
"5.9e-270","739.0",2,"AJBGEP_02739","0.952"
"5.9e-35","120.0",2,"AJBGEP_03266","1.021"
"5.9e-64","201.0",2,"BEJGEH_01404","0.910"
"5.9e-72","215.0",2,"LNHIMF_04456","0.858"
"6.0e-110","315.0",2,"ODDLKH_03451","0.970"
"6.0e-115","332.0",2,"BEJGEH_03102","0.815"
"6.0e-129","369.0",2,"IKCLMC_00880","0.922"
"6.0e-153","430.0",2,"LNHIMF_00021","1.160"
"6.0e-167","472.0",2,"LNHIMF_01354","0.997"
"6.0e-175","498.0",2,"GEGEGB_04323","0.928"
"6.0e-194","545.0",2,"ODDLKH_03536","0.983"
"6.0e-205","578.0",2,"IKCLMC_01893","0.993"
"6.0e-25","90.9",2,"PKJKAM_01910","1.0"
"6.0e-280","757.0",2,"GEGEGB_02299","1.0"
"6.1e-130","371.0",2,"GEGEGB_01367","0.991"
"6.1e-166","479.0",2,"BEJGEH_00405","0.995"
"6.1e-168","484.0",2,"GEGEGB_01311","0.974"
"6.1e-174","485.0",2,"AJBGEP_02051","1.0"
"6.1e-185","511.0",2,"HFCAGB_04324","1.0"
"6.1e-190","533.0",2,"LNHIMF_01814","0.896"
"6.1e-192","545.0",2,"LNHIMF_04090","0.998"
"6.1e-206","573.0",2,"HFCAGB_04689","0.937"
"6.1e-217","601.0",2,"ODDLKH_04571","1.0"
"6.1e-229","641.0",2,"AJBGEP_01376","0.987"
"6.1e-244","682.0",2,"BEJGEH_03237","1.0"
"6.1e-300","825.0",2,"AJBGEP_04074","1.0"
"6.1e-301","823.0",2,"AJBGEP_04323","0.998"
"6.1e-88","265.0",2,"GEGEGB_04437","0.983"
"6.1e-95","277.0",2,"LNHIMF_03582","1.0"
"6.2e-102","298.0",2,"LNHIMF_03114","1.0"
"6.2e-114","337.0",2,"LNHIMF_00762","0.963"
"6.2e-120","351.0",2,"HFCAGB_01839","1.013"
"6.2e-127","364.0",2,"HFCAGB_00454","0.996"
"6.2e-145","408.0",2,"LNHIMF_04649","0.928"
"6.2e-151","423.0",2,"AJBGEP_03497","0.995"
"6.2e-157","449.0",2,"LNHIMF_03691","1.0"
"6.2e-168","468.0",2,"GEGEGB_04184","1.0"
"6.2e-194","537.0",2,"BEJGEH_00110","1.0"
"6.2e-206","572.0",2,"LNHIMF_01579","0.987"
"6.2e-21","83.2",2,"GEGEGB_00530","0.841"
"6.3e-112","333.0",2,"ODDLKH_00265","0.981"
"6.3e-118","342.0",2,"GEGEGB_00992","1.0"
"6.3e-131","382.0",2,"BEJGEH_00757","0.928"
"6.3e-149","434.0",2,"ODDLKH_01995","0.990"
"6.3e-162","455.0",2,"GEGEGB_00847","0.823"
"6.3e-164","459.0",2,"BEJGEH_02377","0.996"
"6.3e-203","573.0",2,"BEJGEH_02799","1.007"
"6.3e-214","601.0",2,"BEJGEH_01614","0.889"
"6.3e-219","613.0",2,"IKCLMC_01467","0.980"
"6.3e-231","637.0",2,"GEGEGB_04143","0.812"
"6.3e-243","661.0",2,"GEGEGB_02927","1.0"
"6.3e-259","719.0",2,"AJBGEP_00915","0.998"
"6.3e-272","741.0",2,"ODDLKH_02335","1.0"
"6.3e-312","850.0",2,"LNHIMF_02245","1.0"
"6.3e-89","269.0",2,"HFCAGB_01603","0.987"
"6.3e-99","290.0",2,"HFCAGB_00534","0.996"
"6.4e-113","333.0",2,"GEGEGB_02487","0.986"
"6.4e-142","405.0",2,"IKCLMC_02212","0.901"
"6.4e-153","441.0",2,"GEGEGB_00642","1.151"
"6.4e-179","511.0",2,"ODDLKH_00554","1.035"
"6.4e-211","586.0",2,"HFCAGB_03871","1.0"
"6.4e-226","617.0",2,"GEGEGB_02932","1.0"
"6.4e-230","647.0",2,"PKJKAM_03065","1.0"
"6.4e-238","667.0",2,"IKCLMC_00422","0.821"
"6.4e-269","748.0",2,"AJBGEP_03354","1.002"
"6.4e-306","832.0",2,"GEGEGB_02211","1.026"
"6.4e-61","185.0",2,"LNHIMF_00030","0.958"
"6.4e-64","196.0",2,"LNHIMF_01152","1.0"
"6.5e-102","300.0",2,"BEJGEH_03772","1.0"
"6.5e-110","315.0",2,"AJBGEP_00501","1.0"
"6.5e-140","407.0",2,"LNHIMF_03318","0.973"
"6.5e-160","463.0",2,"AJBGEP_00375","0.950"
"6.5e-161","443.0",2,"LNHIMF_02902","0.996"
"6.5e-164","472.0",2,"GEGEGB_04640","1.243"
"6.5e-176","490.0",2,"LNHIMF_03561","1.0"
"6.5e-177","501.0",2,"BEJGEH_03240","0.989"
"6.5e-182","507.0",2,"PKJKAM_03305","1.024"
"6.5e-185","518.0",2,"ODDLKH_04158","0.927"
"6.5e-201","576.0",2,"HFCAGB_03839","1.068"
"6.5e-216","605.0",2,"PKJKAM_04362","1.028"
"6.5e-223","629.0",2,"IKCLMC_02593","0.986"
"6.5e-272","746.0",2,"ODDLKH_00465","0.823"
"6.5e-278","753.0",2,"IKCLMC_02581","1.0"
"6.5e-302","820.0",2,"AJBGEP_01364","1.0"
"6.5e-87","258.0",2,"HFCAGB_01672","0.989"
"6.5e-95","283.0",2,"LNHIMF_03184","0.953"
"6.6e-125","370.0",2,"GEGEGB_02227","0.969"
"6.6e-134","380.0",2,"IKCLMC_04841","1.0"
"6.6e-142","411.0",2,"IKCLMC_04245","0.929"
"6.6e-170","490.0",2,"HFCAGB_03773","1.065"
"6.6e-201","564.0",2,"LNHIMF_01055","0.997"
"6.6e-228","637.0",2,"BEJGEH_04235","0.998"
"6.6e-257","704.0",2,"LNHIMF_03669","0.989"
"6.6e-282","780.0",2,"AJBGEP_00860","0.994"
"6.6e-59","184.0",2,"HFCAGB_01636","0.872"
"6.6e-81","245.0",2,"GEGEGB_01199","0.974"
"6.7e-105","307.0",2,"GEGEGB_04411","0.973"
"6.7e-113","328.0",2,"GEGEGB_03638","1.052"
"6.7e-114","320.0",2,"BEJGEH_02834","0.989"
"6.7e-126","360.0",2,"PKJKAM_00975","0.880"
"6.7e-152","426.0",2,"AJBGEP_01973","1.170"
"6.7e-156","437.0",2,"IKCLMC_03488","1.099"
"6.7e-170","480.0",2,"AJBGEP_03635","0.938"
"6.7e-254","687.0",2,"AJBGEP_04779","1.0"
"6.7e-291","801.0",2,"LNHIMF_00908","0.992"
"6.8e-106","313.0",2,"GEGEGB_02770","1.0"
"6.8e-118","344.0",2,"AJBGEP_00270","1.0"
"6.8e-126","350.0",2,"PKJKAM_03184","1.0"
"6.8e-137","388.0",2,"GEGEGB_03314","1.0"
"6.8e-139","393.0",2,"LNHIMF_04567","0.978"
"6.8e-177","484.0",2,"LNHIMF_00332","1.0"
"6.8e-188","535.0",2,"AJBGEP_03527","1.0"
"6.8e-208","578.0",2,"BEJGEH_00600","0.955"
"6.8e-211","582.0",2,"AJBGEP_02873","1.0"
"6.8e-225","624.0",2,"AJBGEP_03733","1.003"
"6.8e-244","676.0",2,"GEGEGB_04003","0.991"
"6.8e-26","99.0",2,"GEGEGB_01907","0.908"
"6.8e-305","829.0",2,"HFCAGB_01163","1.0"
"6.8e-41","132.0",2,"AJBGEP_04030","1.0"
"6.8e-91","273.0",2,"IKCLMC_03240","0.982"
"6.9e-104","300.0",2,"PKJKAM_04106","1.0"
"6.9e-183","509.0",2,"GEGEGB_01916","1.0"
"6.9e-203","566.0",2,"GEGEGB_03817","1.210"
"6.9e-259","709.0",2,"HFCAGB_03870","0.989"
"6.9e-264","725.0",2,"GEGEGB_02412","0.808"
"6.9e-278","775.0",2,"AJBGEP_01878","1.003"
"6.9e-290","786.0",2,"GEGEGB_00178","1.0"
"6.9e-71","220.0",2,"LNHIMF_02685","0.906"
"6.9e-88","259.0",2,"HFCAGB_00762","0.924"
"7.0e-137","386.0",2,"GEGEGB_01531","1.040"
"7.0e-156","440.0",2,"GEGEGB_02049","1.0"
"7.0e-158","454.0",2,"GEGEGB_04112","0.967"
"7.0e-173","490.0",2,"IKCLMC_00828","1.121"
"7.0e-243","679.0",2,"IKCLMC_03625","1.0"
"7.1e-126","370.0",2,"AJBGEP_02647","0.942"
"7.1e-136","392.0",2,"IKCLMC_03137","0.993"
"7.1e-168","472.0",2,"HFCAGB_00271","0.964"
"7.1e-188","514.0",2,"GEGEGB_04741","1.0"
"7.1e-207","593.0",2,"LNHIMF_01523","0.945"
"7.1e-286","776.0",2,"GEGEGB_03018","1.0"
"7.1e-50","161.0",2,"LNHIMF_04613","0.986"
"7.1e-51","166.0",2,"BEJGEH_03807","1.048"
"7.1e-54","172.0",2,"GEGEGB_00798","0.960"
"7.1e-66","206.0",2,"HFCAGB_04091","0.938"
"7.1e-94","278.0",2,"IKCLMC_02456","1.0"
"7.2e-102","303.0",2,"IKCLMC_04561","0.980"
"7.2e-162","471.0",2,"IKCLMC_04503","1.004"
"7.2e-177","504.0",2,"LNHIMF_03533","0.938"
"7.2e-190","536.0",2,"GEGEGB_03034","1.0"
"7.2e-220","598.0",2,"LNHIMF_02924","1.0"
"7.2e-223","607.0",2,"HFCAGB_03080","1.0"
"7.2e-254","690.0",2,"AJBGEP_03745","1.0"
"7.2e-280","764.0",2,"LNHIMF_02632","0.995"
"7.2e-287","798.0",2,"BEJGEH_00506","0.955"
"7.2e-307","830.0",2,"PKJKAM_01259","1.0"
"7.2e-309","857.0",2,"HFCAGB_04412","0.990"
"7.2e-57","176.0",2,"HFCAGB_04610","0.990"
"7.2e-58","182.0",2,"GEGEGB_04614","0.962"
"7.3e-09","49.3",2,"LNHIMF_03802","0.967"
"7.3e-118","337.0",2,"GEGEGB_01849","1.0"
"7.3e-255","707.0",2,"GEGEGB_00678","0.807"
"7.3e-296","803.0",2,"IKCLMC_01073","1.0"
"7.3e-302","815.0",2,"HFCAGB_02367","1.0"
"7.3e-303","852.0",2,"AJBGEP_03342","0.979"
"7.3e-31","108.0",2,"LNHIMF_02354","0.976"
"7.3e-44","140.0",2,"AJBGEP_01944","1.0"
"7.3e-91","269.0",2,"GEGEGB_02511","1.0"
"7.4e-130","379.0",2,"IKCLMC_01498","1.028"
"7.4e-143","403.0",2,"BEJGEH_01388","0.860"
"7.4e-150","431.0",2,"ODDLKH_02765","1.003"
"7.4e-180","509.0",2,"BEJGEH_02320","0.992"
"7.4e-181","517.0",2,"AJBGEP_04112","1.0"
"7.4e-202","557.0",2,"AJBGEP_02365","1.0"
"7.4e-82","243.0",2,"ODDLKH_02845","1.0"
"7.5e-118","338.0",2,"PKJKAM_00579","1.0"
"7.5e-130","382.0",2,"IKCLMC_02213","0.989"
"7.5e-156","452.0",2,"AJBGEP_02883","1.0"
"7.5e-182","509.0",2,"LNHIMF_02284","0.814"
"7.5e-189","523.0",2,"PKJKAM_00467","1.049"
"7.5e-211","583.0",2,"GEGEGB_01398","0.830"
"7.5e-238","658.0",2,"PKJKAM_02636","0.997"
"7.5e-276","758.0",2,"BEJGEH_03951","1.0"
"7.5e-40","133.0",2,"GEGEGB_04869","0.926"
"7.5e-77","234.0",2,"HFCAGB_01604","0.954"
"7.5e-84","249.0",2,"GEGEGB_03745","0.952"
"7.5e-94","276.0",2,"LNHIMF_02579","1.084"
"7.6e-123","361.0",2,"BEJGEH_01702","0.991"
"7.6e-124","367.0",2,"BEJGEH_00771","0.950"
"7.6e-135","387.0",2,"BEJGEH_01430","0.989"
"7.6e-166","462.0",2,"PKJKAM_04471","0.970"
"7.6e-219","607.0",2,"GEGEGB_02155","1.0"
"7.6e-263","724.0",2,"LNHIMF_04097","0.949"
"7.6e-277","758.0",2,"HFCAGB_02973","1.0"
"7.6e-39","129.0",2,"AJBGEP_03584","1.022"
"7.6e-92","275.0",2,"LNHIMF_03971","0.976"
"7.7e-112","325.0",2,"AJBGEP_04370","1.052"
"7.7e-118","339.0",2,"BEJGEH_04476","0.976"
"7.7e-125","359.0",2,"AJBGEP_04423","1.0"
"7.7e-126","356.0",2,"BEJGEH_03040","1.0"
"7.7e-148","422.0",2,"GEGEGB_03210","0.993"
"7.7e-158","451.0",2,"GEGEGB_02633","1.101"
"7.7e-192","535.0",2,"AJBGEP_03857","0.942"
"7.7e-222","615.0",2,"BEJGEH_04301","0.955"
"7.8e-147","425.0",2,"IKCLMC_00773","0.973"
"7.8e-194","551.0",2,"GEGEGB_04389","1.002"
"7.8e-57","175.0",2,"BEJGEH_00868","1.0"
"7.8e-79","242.0",2,"BEJGEH_01074","0.961"
"7.9e-129","369.0",2,"GEGEGB_04887","0.982"
"7.9e-154","443.0",2,"AJBGEP_02432","1.151"
"7.9e-180","513.0",2,"BEJGEH_00080","1.035"
"7.9e-287","790.0",2,"BEJGEH_02013","0.996"
"8.0e-100","295.0",2,"AJBGEP_00917","1.131"
"8.0e-121","347.0",2,"BEJGEH_04277","0.906"
"8.0e-139","385.0",2,"LNHIMF_04010","1.0"
"8.0e-161","450.0",2,"IKCLMC_03096","1.0"
"8.0e-187","510.0",2,"AJBGEP_00028","1.0"
"8.0e-215","586.0",2,"LNHIMF_00831","1.0"
"8.0e-248","682.0",2,"LNHIMF_03721","1.034"
"8.0e-256","707.0",2,"HFCAGB_04805","1.168"
"8.1e-106","311.0",2,"HFCAGB_02693","0.925"
"8.1e-158","446.0",2,"IKCLMC_02696","1.092"
"8.1e-229","624.0",2,"AJBGEP_03048","1.0"
"8.1e-305","830.0",2,"HFCAGB_04472","1.030"
"8.1e-39","128.0",2,"HFCAGB_00400","1.028"
"8.1e-90","269.0",2,"BEJGEH_00515","1.0"
"8.2e-105","312.0",2,"PKJKAM_02921","0.996"
"8.2e-136","384.0",2,"GEGEGB_02131","0.956"
"8.2e-175","486.0",2,"AJBGEP_02475","1.079"
"8.2e-189","523.0",2,"AJBGEP_01341","1.0"
"8.2e-255","696.0",2,"GEGEGB_02392","0.998"
"8.2e-82","254.0",2,"LNHIMF_02327","0.895"
"8.2e-87","262.0",2,"AJBGEP_03257","0.889"
"8.3e-114","337.0",2,"GEGEGB_00800","0.947"
"8.3e-146","422.0",2,"AJBGEP_00969","0.994"
"8.3e-149","422.0",2,"BEJGEH_00310","0.974"
"8.3e-166","475.0",2,"HFCAGB_03818","1.0"
"8.3e-189","527.0",2,"GEGEGB_03327","1.093"
"8.3e-194","546.0",2,"ODDLKH_01077","0.987"
"8.3e-198","550.0",2,"LNHIMF_01992","1.0"
"8.3e-251","690.0",2,"HFCAGB_01980","0.824"
"8.3e-257","707.0",2,"GEGEGB_00324","1.0"
"8.4e-121","355.0",2,"LNHIMF_02515","0.948"
"8.4e-172","490.0",2,"PKJKAM_00387","1.109"
"8.4e-194","537.0",2,"IKCLMC_02253","1.0"
"8.4e-198","561.0",2,"GEGEGB_02204","0.977"
"8.4e-215","607.0",2,"AJBGEP_04475","0.946"
"8.4e-216","592.0",2,"AJBGEP_03946","1.0"
"8.4e-235","647.0",2,"PKJKAM_03329","1.0"
"8.4e-265","728.0",2,"LNHIMF_00719","0.808"
"8.4e-80","242.0",2,"BEJGEH_00441","1.005"
"8.4e-97","282.0",2,"AJBGEP_04721","1.023"
"8.5e-109","321.0",2,"LNHIMF_01534","0.963"
"8.5e-130","375.0",2,"HFCAGB_00655","0.944"
"8.5e-143","410.0",2,"GEGEGB_02555","0.977"
"8.5e-148","428.0",2,"BEJGEH_04511","0.997"
"8.5e-157","449.0",2,"HFCAGB_04387","0.991"
"8.5e-302","827.0",2,"HFCAGB_04169","0.998"
"8.5e-51","166.0",2,"AJBGEP_01522","0.896"
"8.6e-111","325.0",2,"AJBGEP_04644","0.984"
"8.6e-164","458.0",2,"AJBGEP_04773","0.996"
"8.6e-183","500.0",2,"GEGEGB_00289","1.0"
"8.6e-212","585.0",2,"LNHIMF_03846","0.997"
"8.6e-38","128.0",2,"LNHIMF_02962","1.215"
"8.6e-70","215.0",2,"HFCAGB_03458","1.0"
"8.6e-86","257.0",2,"BEJGEH_01905","0.990"
"8.7e-101","298.0",2,"LNHIMF_00740","0.980"
"8.7e-102","301.0",2,"LNHIMF_04466","0.984"
"8.7e-122","345.0",2,"GEGEGB_01659","1.0"
"8.7e-129","379.0",2,"HFCAGB_00484","0.989"
"8.7e-138","390.0",2,"HFCAGB_02738","1.0"
"8.7e-148","419.0",2,"HFCAGB_03964","0.921"
"8.7e-170","483.0",2,"HFCAGB_03965","0.995"
"8.7e-204","564.0",2,"LNHIMF_01859","0.996"
"8.7e-229","631.0",2,"HFCAGB_01522","0.964"
"8.7e-284","780.0",2,"LNHIMF_02589","0.979"
"8.7e-59","181.0",2,"GEGEGB_03175","1.0"
"8.7e-67","203.0",2,"AJBGEP_03076","1.0"
"8.7e-76","224.0",2,"GEGEGB_03013","1.0"
"8.7e-88","258.0",2,"PKJKAM_02948","1.0"
"8.8e-132","382.0",2,"HFCAGB_02559","0.977"
"8.8e-171","480.0",2,"ODDLKH_02692","0.968"
"8.8e-188","520.0",2,"BEJGEH_01809","1.049"
"8.8e-191","529.0",2,"HFCAGB_02737","1.0"
"8.8e-205","566.0",2,"PKJKAM_03561","0.819"
"8.8e-21","82.8",2,"AJBGEP_02541","0.841"
"8.8e-210","585.0",2,"AJBGEP_01160","0.997"
"8.8e-233","649.0",2,"HFCAGB_04737","0.955"
"8.8e-235","659.0",2,"PKJKAM_03288","0.923"
"8.8e-239","676.0",2,"GEGEGB_02083","1.0"
"8.8e-289","796.0",2,"GEGEGB_02564","1.0"
"8.9e-122","358.0",2,"GEGEGB_02120","0.921"
"8.9e-167","477.0",2,"AJBGEP_00536","1.003"
"8.9e-176","502.0",2,"AJBGEP_02966","1.179"
"8.9e-177","484.0",2,"ODDLKH_01226","1.0"
"8.9e-191","539.0",2,"LNHIMF_03018","1.0"
"8.9e-228","629.0",2,"LNHIMF_01351","1.116"
"8.9e-270","738.0",2,"BEJGEH_01944","1.070"
"8.9e-301","811.0",2,"GEGEGB_01336","1.0"
"8.9e-92","275.0",2,"AJBGEP_03271","0.958"
"9.0e-122","355.0",2,"AJBGEP_00066","0.971"
"9.0e-203","573.0",2,"PKJKAM_02562","1.007"
"9.0e-211","585.0",2,"HFCAGB_01622","0.957"
"9.0e-249","683.0",2,"HFCAGB_04654","1.0"
"9.0e-267","742.0",2,"HFCAGB_01595","1.008"
"9.0e-275","763.0",2,"HFCAGB_01552","0.992"
"9.0e-89","268.0",2,"AJBGEP_01763","0.987"
"9.1e-104","308.0",2,"GEGEGB_04327","0.982"
"9.1e-118","350.0",2,"HFCAGB_03833","0.942"
"9.1e-160","441.0",2,"GEGEGB_01487","1.0"
"9.1e-177","505.0",2,"GEGEGB_02380","0.983"
"9.1e-186","537.0",2,"GEGEGB_02627","0.985"
"9.1e-277","753.0",2,"GEGEGB_04117","1.0"
"9.1e-295","816.0",2,"ODDLKH_00651","1.187"
"9.1e-59","179.0",2,"GEGEGB_00599","0.988"
"9.1e-64","196.0",2,"IKCLMC_00615","1.0"
"9.2e-123","357.0",2,"LNHIMF_04137","0.983"
"9.2e-140","406.0",2,"IKCLMC_03564","0.973"
"9.2e-166","471.0",2,"IKCLMC_02666","0.974"
"9.2e-181","503.0",2,"HFCAGB_00359","1.0"
"9.2e-63","196.0",2,"GEGEGB_04064","1.051"
"9.2e-87","257.0",2,"HFCAGB_02039","0.994"
"9.2e-95","283.0",2,"BEJGEH_03151","0.953"
"9.3e-167","464.0",2,"HFCAGB_01581","0.970"
"9.3e-228","636.0",2,"GEGEGB_04338","0.998"
"9.4e-128","364.0",2,"LNHIMF_03115","0.898"
"9.4e-156","440.0",2,"HFCAGB_02548","0.925"
"9.4e-48","153.0",2,"AJBGEP_04299","0.914"
"9.5e-135","381.0",2,"AJBGEP_00898","0.956"
"9.5e-142","408.0",2,"GEGEGB_04085","0.997"
"9.5e-197","547.0",2,"AJBGEP_01469","0.997"
"9.5e-201","560.0",2,"BEJGEH_02224","1.0"
"9.5e-212","592.0",2,"BEJGEH_04425","0.818"
"9.5e-214","589.0",2,"AJBGEP_01387","1.0"
"9.5e-269","734.0",2,"LNHIMF_01861","1.024"
"9.5e-43","140.0",2,"GEGEGB_03530","1.019"
"9.6e-124","353.0",2,"AJBGEP_03643","1.0"
"9.6e-156","430.0",2,"IKCLMC_04752","1.0"
"9.6e-177","502.0",2,"BEJGEH_00796","1.044"
"9.6e-179","490.0",2,"BEJGEH_02858","1.0"
"9.6e-191","533.0",2,"LNHIMF_02356","0.988"
"9.6e-193","543.0",2,"BEJGEH_00597","0.987"
"9.6e-274","748.0",2,"LNHIMF_04500","1.018"
"9.6e-80","241.0",2,"LNHIMF_03448","0.983"
"9.6e-95","275.0",2,"AJBGEP_02301","1.0"
"9.7e-168","478.0",2,"HFCAGB_04166","1.003"
"9.7e-202","574.0",2,"BEJGEH_02009","0.986"
"9.7e-223","624.0",2,"GEGEGB_02417","1.095"
"9.7e-241","654.0",2,"BEJGEH_00561","1.0"
"9.7e-274","751.0",2,"GEGEGB_00392","0.991"
"9.7e-79","242.0",2,"AJBGEP_04283","1.020"
"9.7e-84","251.0",2,"AJBGEP_01158","0.953"
"9.8e-172","490.0",2,"AJBGEP_00662","1.097"
"9.8e-178","508.0",2,"PKJKAM_02099","1.051"
"9.8e-179","499.0",2,"GEGEGB_04359","0.902"
"9.8e-201","558.0",2,"AJBGEP_04339","0.997"
"9.8e-253","701.0",2,"HFCAGB_02360","0.989"
"9.9e-156","446.0",2,"GEGEGB_03669","0.991"
"9.9e-196","554.0",2,"BEJGEH_02461","0.998"
"9.9e-229","620.0",2,"AJBGEP_02931","1.0"
"9.9e-89","267.0",2,"AJBGEP_04130","1.0"
"9.9e-90","266.0",2,"IKCLMC_00232","1.0"
"9.9e-95","280.0",2,"BEJGEH_03380","0.995"
"AIDA autotransporter-like protein","shdA",2,"AJBGEP_02683","SO:0001217, UniRef:UniRef50_A0A6C6YYM7, VFDB:VFC0001, VFDB:VFG002305"
"Alternative ribosome-rescue factor ArfA","arfA",2,"GEGEGB_04317","SO:0001217, UniRef:UniRef50_B7LRQ8"
"FxsA","fxsA",2,"GEGEGB_04614","SO:0001217, UniRef:UniRef50_A0A0H2Z5P7"
"Guanine nucleotide exchange factor sopE","sopE",2,"GEGEGB_01084","SO:0001217, UniRef:UniRef50_A0A447R385"
"MbtH-like domain-containing protein",NA,2,"HFCAGB_00674","SO:0001217, UniRef:UniRef50_A0A090VU59"
"Protein Smf",NA,2,"GEGEGB_04323","SO:0001217, UniRef:UniRef50_P30852"
"RNA helicase",NA,2,"GEGEGB_03225","SO:0001217, UniRef:UniRef50_A0A6N2YLQ2"
"Secretion system apparatus lipoprotein SsaJ","ssaJ",2,"GEGEGB_01350","SO:0001217, UniRef:UniRef50_P74852"
"Uncharacterized protein YhhM","yhhM",2,"IKCLMC_02806","SO:0001217, UniRef:UniRef50_P37615"
"Zinc/cadmium/lead-transporting P-type ATPase",NA,2,"GEGEGB_04162","SO:0001217, UniRef:UniRef50_P37617"
"enterobactin exporter, iron-regulated","entS",2,"GEGEGB_02392","SO:0001217, UniRef:UniRef50_A0A379WDU5, VFDB:VFC0272, VFDB:VFG044165"
"1.0e-103","306.0",1,"LNHIMF_01389","1.0"
"1.0e-104","306.0",1,"PKJKAM_01144","0.991"
"1.0e-106","312.0",1,"ONMMKP_02507","0.973"
"1.0e-107","322.0",1,"ONMMKP_01675","0.980"
"1.0e-115","323.0",1,"BEJGEH_02127","1.0"
"1.0e-117","339.0",1,"ONMMKP_01616","0.850"
"1.0e-122","352.0",1,"LNHIMF_00101","1.0"
"1.0e-126","376.0",1,"HFCAGB_03373","1.016"
"1.0e-132","384.0",1,"HFCAGB_00003","1.0"
"1.0e-140","396.0",1,"IKCLMC_01114","0.995"
"1.0e-15","67.4",1,"BEJGEH_02283","1.023"
"1.0e-164","480.0",1,"ODDLKH_02003","0.974"
"1.0e-175","489.0",1,"LNHIMF_01336","0.803"
"1.0e-181","524.0",1,"GEGEGB_04682","0.985"
"1.0e-198","543.0",1,"BEJGEH_04454","1.0"
"1.0e-202","563.0",1,"AJBGEP_03683","1.026"
"1.0e-203","563.0",1,"LNHIMF_03834","0.819"
"1.0e-211","599.0",1,"LNHIMF_01024","1.0"
"1.0e-217","610.0",1,"HFCAGB_00952","0.980"
"1.0e-224","624.0",1,"LNHIMF_00745","0.987"
"1.0e-229","624.0",1,"GEGEGB_02813","1.0"
"1.0e-231","639.0",1,"HFCAGB_03822","0.817"
"1.0e-238","676.0",1,"PKJKAM_03024","1.032"
"1.0e-25","95.1",1,"GEGEGB_03059","0.958"
"1.0e-263","725.0",1,"GEGEGB_03373","0.841"
"1.0e-264","732.0",1,"ONMMKP_04256","1.004"
"1.0e-268","743.0",1,"ODDLKH_01026","1.002"
"1.0e-275","761.0",1,"LNHIMF_00128","0.993"
"1.0e-277","751.0",1,"PKJKAM_00520","1.0"
"1.0e-286","797.0",1,"ODDLKH_00981","0.955"
"1.0e-291","790.0",1,"AJBGEP_00173","1.0"
"1.0e-298","822.0",1,"ONMMKP_02899","1.0"
"1.0e-306","830.0",1,"BEJGEH_04312","1.0"
"1.0e-31","108.0",1,"GEGEGB_01212","1.0"
"1.0e-313","865.0",1,"AJBGEP_02017","1.0"
"1.0e-315","861.0",1,"IKCLMC_04107","1.030"
"1.0e-37","124.0",1,"HFCAGB_02814","1.0"
"1.0e-42","137.0",1,"ONMMKP_01610","1.0"
"1.0e-43","140.0",1,"GEGEGB_03466","1.0"
"1.0e-49","159.0",1,"HFCAGB_01650","0.921"
"1.0e-50","163.0",1,"BEJGEH_03166","1.0"
"1.0e-63","193.0",1,"HFCAGB_00969","0.943"
"1.0e-77","234.0",1,"GEGEGB_02833","0.994"
"1.0e-88","260.0",1,"GEGEGB_04140","1.0"
"1.0e-90","275.0",1,"GEGEGB_00347","0.984"
"1.0e-91","268.0",1,"GEGEGB_04061","1.0"
"1.0e-93","281.0",1,"GEGEGB_04120","0.906"
"1.1e-101","295.0",1,"HFCAGB_01619","1.0"
"1.1e-119","347.0",1,"HFCAGB_00242","1.0"
"1.1e-120","357.0",1,"BEJGEH_03581","0.988"
"1.1e-137","397.0",1,"LNHIMF_01528","1.022"
"1.1e-138","385.0",1,"PKJKAM_04527","1.0"
"1.1e-139","395.0",1,"BEJGEH_00992","1.0"
"1.1e-141","404.0",1,"IKCLMC_01101","0.988"
"1.1e-147","425.0",1,"LNHIMF_03279","0.997"
