# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_51	cds	164002	164709	-	PAPNPA_03587	220.0	2.7e-70	0.902	0.876	0.505	UniRef:UniRef50_A0A318MR91
contig_51	cds	164693	166303	-	PAPNPA_03588	622.0	7.1e-219	0.989	0.909	0.626	UniRef:UniRef50_A0A8I1W5K3
contig_51	cds	166279	167262	-	PAPNPA_03589	431.0	2.5e-150	0.997	0.921	0.644	UniRef:UniRef50_A0A0U5LKV3
contig_51	ncRNA-region	167294	167393	-	-	68.5	5.5e-11	-	-	-	RFAM:RF00059
contig_51	cds	167440	169098	-	PAPNPA_03590	957.0	0.0	0.993	0.989	0.828	UniRef:UniRef50_A0A377KCN3
contig_51	ncRNA	169166	169404	+	PAPNPA_03591	199.3	2.6e-31	-	-	-	RFAM:RF00534
contig_51	cds	169191	169313	+	PAPNPA_03592	85.1	9.4e-23	1.0	0.816	0.975	UniRef:UniRef50_A0A0J1LLN9
contig_51	cds	169649	170254	-	PAPNPA_03593	238.0	1.4e-78	0.985	0.938	0.571	UniRef:UniRef50_Q9PLW2
contig_51	cds	170265	171665	-	PAPNPA_03594	881.0	0.0	1.0	0.813	0.955	UniRef:UniRef50_P0A6A6
contig_51	cds	171668	172759	-	PAPNPA_03595	516.0	1.5e-182	0.983	0.884	0.717	UniRef:UniRef50_P56933
contig_51	cds	172759	174330	-	PAPNPA_03596	838.0	1.6e-303	1.0	0.850	0.822	UniRef:UniRef50_P15875
contig_51	ncRNA-region	174371	174518	-	-	149.4	8.8e-26	-	-	-	RFAM:RF00512
contig_51	sorf	174418	174504	-	PAPNPA_03597	55.1	2.2e-16	1.036	1.0	0.966	UniRef:UniRef50_P03062
contig_51	cds	175161	176105	+	PAPNPA_03598	629.0	7.3e-229	1.0	0.897	1.0	UniRef:UniRef50_P46924
contig_51	cds	176427	178151	+	PAPNPA_03599	1008.0	0.0	1.0	0.891	0.878	UniRef:UniRef50_P00893
contig_51	cds	178151	178645	+	PAPNPA_03600	277.0	4.1e-95	1.0	0.943	0.884	UniRef:UniRef50_P00894
contig_51	cds	178928	179932	+	PAPNPA_03601	600.0	3.7e-217	1.0	0.994	0.895	UniRef:UniRef50_A1JJI2
contig_51	cds	180538	180996	+	PAPNPA_03602	264.0	2.2e-90	1.0	0.968	0.855	UniRef:UniRef50_C5B9E7
contig_51	cds	180998	181939	+	PAPNPA_03603	583.0	1.2e-210	1.0	0.902	0.958	UniRef:UniRef50_P60390
contig_51	cds	181936	182301	+	PAPNPA_03604	219.0	1.4e-73	0.950	0.852	0.974	UniRef:UniRef50_Q7CR84
contig_51	cds	182317	184083	+	PAPNPA_03605	1119.0	0.0	1.0	1.0	0.963	BlastRules:WP_000642196
contig_51	cds	184070	185557	+	PAPNPA_03606	649.0	8.5e-231	1.095	1.0	0.616	UniRef:UniRef50_Q8ZRU7
contig_51	cds	185554	186912	+	PAPNPA_03607	762.0	7.1e-276	0.993	0.824	0.878	UniRef:UniRef50_P11880
contig_51	cds	186906	187988	+	PAPNPA_03608	697.0	5.9e-254	0.994	0.880	0.978	UniRef:UniRef50_P0A6W3
contig_51	cds	187991	189307	+	PAPNPA_03609	811.0	5.8e-296	0.975	0.816	0.972	UniRef:UniRef50_Q8ZRU4
contig_51	cds	189307	190551	+	PAPNPA_03610	560.0	2.6e-198	0.911	0.838	0.740	UniRef:UniRef50_Q493Q2
contig_51	cds	190548	191615	+	PAPNPA_03611	566.0	3.5e-203	0.994	0.959	0.807	UniRef:UniRef50_Q8ZIE9
contig_51	cds	191734	193209	+	PAPNPA_03612	842.0	4.1e-307	1.0	0.926	0.862	UniRef:UniRef50_P17952
contig_51	cds	193202	194122	+	PAPNPA_03613	385.0	1.9e-132	1.225	1.0	0.568	UniRef:UniRef50_P07862
contig_51	cds	194124	194954	+	PAPNPA_03614	479.0	4.5e-170	1.279	1.0	0.734	UniRef:UniRef50_P06136
contig_51	cds	194951	196213	+	PAPNPA_03615	813.0	4.2e-298	1.0	0.938	0.988	UniRef:UniRef50_P0ABH0
contig_51	ncRNA	196193	196282	+	PAPNPA_03616	90.6	2.7e-14	-	-	-	RFAM:RF02797
contig_51	cds	196274	197425	+	PAPNPA_03617	439.0	2.4e-151	1.146	1.002	0.604	UniRef:UniRef50_Q9ZAW3
contig_51	cds	197526	198443	+	PAPNPA_03618	586.0	3.9e-212	1.141	1.0	0.871	UniRef:UniRef50_Q6LMG1
contig_51	cds	198722	199219	+	PAPNPA_03619	324.0	6.4e-116	1.0	1.0	0.994	BlastRules:WP_000014335
contig_51	cds	199281	201986	+	PAPNPA_03620	1188.0	0.0	0.984	0.838	0.682	UniRef:UniRef50_P10408
contig_51	ncRNA	202060	202127	+	PAPNPA_03621	59.9	3.9e-09	-	-	-	RFAM:RF02057
contig_51	cds	202142	202537	+	PAPNPA_03622	269.0	1.1e-92	0.985	0.860	0.984	UniRef:UniRef50_P08337
contig_51	cds	202571	203560	-	PAPNPA_03623	441.0	4.6e-154	1.003	0.902	0.667	UniRef:UniRef50_D8J250
contig_51	cds	203664	204587	+	PAPNPA_03624	618.0	2.6e-225	0.997	0.978	1.0	UniRef:UniRef50_A0A379NQ79
contig_51	cds	204584	204775	-	PAPNPA_03625	79.0	1.3e-19	0.952	0.822	0.667	UniRef:UniRef50_B2VD52
contig_51	cds	204785	205528	-	PAPNPA_03626	383.0	9.8e-134	0.972	0.845	0.800	UniRef:UniRef50_P36680
contig_51	cds	205528	206148	-	PAPNPA_03627	303.0	2.0e-103	0.990	0.843	0.775	UniRef:UniRef50_P56186
contig_51	cds	206374	207417	+	PAPNPA_03628	437.0	2.3e-151	1.020	0.855	0.630	UniRef:UniRef50_P59443
contig_51	cds	207448	208650	-	PAPNPA_03629	415.0	4.1e-142	0.988	0.968	0.542	UniRef:UniRef50_A0A6I2I279
contig_51	cds	208640	210025	-	PAPNPA_03630	869.0	0.0	1.033	1.0	0.947	UniRef:UniRef50_A0A0H3FWD5
contig_51	cds	210035	210472	-	PAPNPA_03631	223.0	6.1e-74	1.124	0.988	0.693	UniRef:UniRef50_P36647
contig_51	cds	210694	211587	-	PAPNPA_03632	349.0	2.6e-119	1.027	0.990	0.626	UniRef:UniRef50_A0A269PUV1
contig_51	cds	211675	212238	+	PAPNPA_03633	274.0	9.8e-93	0.973	0.847	0.692	UniRef:UniRef50_A0A2J5PP37
contig_51	cds	212235	213089	+	PAPNPA_03634	347.0	6.1e-119	1.007	1.0	0.622	UniRef:UniRef50_A1JJL4
contig_51	cds	213181	214131	-	PAPNPA_03635	558.0	7.1e-201	0.968	0.887	0.830	UniRef:UniRef50_A0A1B7JMZ2
contig_51	cds	214131	215537	-	PAPNPA_03636	838.0	2.1e-306	1.0	0.911	0.878	UniRef:UniRef50_A0A0E1GVZ2
contig_51	cds	215701	217071	-	PAPNPA_03637	564.0	6.2e-198	1.033	0.890	0.624	UniRef:UniRef50_A0A0G3EUP7
contig_51	cds	217637	218401	+	PAPNPA_03638	376.0	1.4e-130	1.193	0.997	0.710	UniRef:UniRef50_P0ACL9
contig_51	ncRNA	218445	218557	-	PAPNPA_03639	115.0	4.4e-21	-	-	-	RFAM:RF02030
contig_51	cds	218561	221224	+	PAPNPA_03640	1630.0	0.0	1.080	1.0	0.850	UniRef:UniRef50_A0A6H2F9S0
contig_51	cds	221239	223128	+	PAPNPA_03641	992.0	0.0	1.186	1.0	0.796	UniRef:UniRef50_P06959
contig_51	cds	223329	224753	+	PAPNPA_03642	902.0	0.0	1.084	1.0	0.907	UniRef:UniRef50_P0A9P0
contig_51	ncRNA	224780	224861	-	PAPNPA_03643	109.1	1.4e-18	-	-	-	RFAM:RF02059
contig_51	cds	225042	225326	+	PAPNPA_03644	138.0	2.4e-42	1.0	0.931	0.723	UniRef:UniRef50_A0A0T9T4Y7
contig_51	cds	225364	226155	-	PAPNPA_03645	296.0	4.4e-99	0.992	0.879	0.529	UniRef:UniRef50_C9XVS6
contig_51	cds	226168	227796	-	PAPNPA_03646	519.0	1.4e-180	0.810	1.060	0.727	UniRef:UniRef50_A0A078LHZ5
contig_51	cds	228185	230782	+	PAPNPA_03647	1258.0	0.0	1.012	0.855	0.726	UniRef:UniRef50_A0A2S5M6R7
contig_51	cds	230814	231785	-	PAPNPA_03648	484.0	2.6e-171	0.997	0.875	0.755	UniRef:UniRef50_V7ITB5
contig_51	cds	231858	232946	+	PAPNPA_03649	736.0	4.5e-270	0.997	0.976	0.989	UniRef:UniRef50_A0A5V8XZ04
contig_51	cds	232980	233288	+	PAPNPA_03650	-	-	-	-	-	-
contig_51	cds	233303	234235	-	PAPNPA_03651	601.0	2.0e-218	1.0	0.966	0.965	UniRef:UniRef50_A0A379VWN0
contig_51	cds	234310	235443	+	PAPNPA_03652	747.0	8.5e-274	1.027	1.0	0.956	UniRef:UniRef50_A0A5I0CTM8
contig_51	cds	235664	236128	-	PAPNPA_03653	275.0	1.6e-94	1.0	1.0	0.922	UniRef:UniRef50_G5S6C8
contig_51	cds	236545	236868	-	PAPNPA_03654	145.0	1.1e-44	1.0	0.836	0.645	UniRef:UniRef50_G0AE91
contig_51	cds	237139	237501	+	PAPNPA_03655	183.0	3.7e-59	0.975	0.818	0.735	UniRef:UniRef50_P0A8E5
contig_51	cds	237736	238689	+	PAPNPA_03656	571.0	2.0e-208	1.0	1.0	1.0	BlastRules:WP_001022089
contig_51	cds	238686	239957	+	PAPNPA_03657	788.0	5.9e-291	1.0	1.0	0.998	BlastRules:WP_000782192
contig_51	cds	239947	240930	+	PAPNPA_03658	520.0	1.8e-185	0.991	0.942	0.775	UniRef:UniRef50_P58718
contig_51	cds	240940	241707	+	PAPNPA_03659	314.0	4.3e-106	1.0	0.839	0.639	UniRef:UniRef50_A0A0H3CK74
contig_51	cds	241737	242531	-	PAPNPA_03660	402.0	1.1e-140	0.989	0.823	0.736	UniRef:UniRef50_P0A7F6
contig_51	cds	242552	243412	-	PAPNPA_03661	407.0	1.3e-143	0.804	0.991	0.830	UniRef:UniRef50_A0A376VY01
contig_51	cds	243519	243905	-	PAPNPA_03662	206.0	2.6e-68	0.898	0.871	0.870	UniRef:UniRef50_E0SBM7
contig_51	cds	244068	245678	+	PAPNPA_03663	817.0	3.2e-295	1.187	1.032	0.679	UniRef:UniRef50_P36649
contig_51	cds	245756	248146	-	PAPNPA_03664	972.0	0.0	0.996	0.995	0.607	UniRef:UniRef50_A0A447QUM1
contig_51	cds	248352	248888	+	PAPNPA_03665	243.0	7.9e-81	0.989	0.893	0.659	UniRef:UniRef50_P18134
contig_51	cds	248946	249608	-	PAPNPA_03666	293.0	3.8e-99	0.968	0.859	0.643	UniRef:UniRef50_P45148
contig_51	cds	249717	250643	+	PAPNPA_03667	366.0	2.1e-125	0.977	0.896	0.625	UniRef:UniRef50_A0A0W0U308
contig_51	cds	250640	251410	+	PAPNPA_03668	384.0	1.2e-133	1.0	0.828	0.746	UniRef:UniRef50_P0AFN6
contig_51	cds	251524	252600	-	PAPNPA_03669	611.0	1.0e-220	1.042	1.0	0.820	UniRef:UniRef50_Q8ZRR7
contig_51	cds	252609	255167	-	PAPNPA_03670	1300.0	0.0	0.804	0.996	0.972	UniRef:UniRef50_A0A5Z4YMN8
contig_51	cds	255182	255865	-	PAPNPA_03671	459.0	3.1e-167	1.0	1.0	0.996	BlastRules:WP_001086408
contig_51	cds	255913	256446	-	PAPNPA_03672	-	-	1.011	1.0	0.944	NCBIProtein:AAL19141.1
contig_51	cds	256816	257256	+	PAPNPA_03673	278.0	5.8e-96	1.0	0.864	0.918	UniRef:UniRef50_P36881
contig_51	cds	257318	258547	+	PAPNPA_03674	670.0	1.8e-242	1.015	1.0	0.778	UniRef:UniRef50_A0A379WZK3
contig_51	cds	258549	259610	-	PAPNPA_03675	320.0	5.5e-106	1.031	1.008	0.503	UniRef:UniRef50_V7ITD8
contig_51	cds	259622	260221	-	PAPNPA_03676	230.0	1.9e-75	1.010	1.020	0.577	UniRef:UniRef50_A0A379WZV1
contig_51	cds	260240	260797	-	PAPNPA_03677	156.0	1.4e-46	0.886	0.837	0.506	UniRef:UniRef50_A0A564NVY9
contig_51	cds	260824	261396	-	PAPNPA_03678	199.0	2.2e-63	1.053	0.985	0.600	UniRef:UniRef50_A0A6D2GC55
contig_51	cds	261431	264028	-	PAPNPA_03679	1268.0	0.0	0.982	0.906	0.749	UniRef:UniRef50_A0A6N3DA70
contig_51	cds	264096	264854	-	PAPNPA_03680	337.0	1.1e-115	0.996	0.947	0.689	UniRef:UniRef50_A0AAE2EFX7
contig_51	cds	264941	265546	-	PAPNPA_03681	-	-	1.0	1.0	0.990	NCBIProtein:WP_000466117.1
contig_51	cds	265827	266207	-	PAPNPA_03682	205.0	3.1e-68	0.849	1.0	0.953	UniRef:UniRef50_A0A376FKL2
contig_51	cds	266302	267156	-	PAPNPA_03683	416.0	4.2e-146	0.845	0.828	0.875	UniRef:UniRef50_A0A143WS51
contig_51	cds	267282	268073	-	PAPNPA_03684	407.0	1.9e-142	1.0	0.840	0.783	UniRef:UniRef50_P31057
contig_51	cds	268194	268673	-	PAPNPA_03685	259.0	2.6e-88	1.0	0.958	0.805	UniRef:UniRef50_A0A090IJW5
contig_51	cds	268670	270088	-	PAPNPA_03686	706.0	1.5e-253	1.108	0.967	0.713	UniRef:UniRef50_A0A2X3ERX0
contig_51	cds	270229	271170	-	PAPNPA_03687	462.0	6.2e-164	0.907	0.959	0.768	UniRef:UniRef50_Q07Y01
contig_51	cds	271194	271649	-	PAPNPA_03688	290.0	3.1e-100	1.0	0.825	0.960	UniRef:UniRef50_P57294
contig_51	cds	271826	272530	-	PAPNPA_03689	259.0	2.7e-85	1.111	0.981	0.515	UniRef:UniRef50_Q8ZRQ6
contig_51	cds	272547	273077	-	PAPNPA_03690	335.0	1.5e-117	1.068	1.0	0.883	UniRef:UniRef50_A0A379TGX4
contig_51	cds	273105	275579	+	PAPNPA_03691	951.0	0.0	0.988	0.933	0.623	UniRef:UniRef50_P37024
contig_51	cds	275720	278242	+	PAPNPA_03692	1214.0	0.0	1.069	1.003	0.720	UniRef:UniRef50_A0A0U3BXI8
contig_51	cds	278535	280778	+	PAPNPA_03693	1025.0	0.0	1.011	1.013	0.694	UniRef:UniRef50_A0A735A5P7
contig_51	cds	280827	281624	+	PAPNPA_03694	421.0	4.3e-148	0.996	0.852	0.784	UniRef:UniRef50_P07821
contig_51	cds	281624	282514	+	PAPNPA_03695	503.0	1.1e-179	0.980	0.906	0.831	UniRef:UniRef50_P07822
contig_51	cds	282524	284569	+	PAPNPA_03696	1089.0	0.0	1.038	0.989	0.837	UniRef:UniRef50_A0A0J8YC22
contig_51	cds	285509	286069	+	PAPNPA_03697	-	-	1.0	1.0	1.0	NCBIProtein:ELN2249909.1
contig_51	cds	286155	288812	+	PAPNPA_03698	1749.0	0.0	1.028	1.0	0.959	UniRef:UniRef50_P77196
contig_51	cds	288830	289582	+	PAPNPA_03699	259.0	1.9e-85	0.916	0.888	0.568	UniRef:UniRef50_A0A447JN72
contig_51	cds	289601	290113	+	PAPNPA_03700	187.0	1.3e-59	0.906	0.917	0.604	UniRef:UniRef50_A0A370V8L5
contig_51	cds	290110	290586	+	PAPNPA_03701	168.0	3.4e-52	0.981	0.969	0.548	UniRef:UniRef50_A0A7U9DHT2
contig_51	cds	290586	291116	+	PAPNPA_03702	337.0	1.5e-118	0.994	0.956	0.977	UniRef:UniRef50_Q8ZRP9
contig_51	cds	291113	291955	+	PAPNPA_03703	352.0	4.6e-121	1.039	1.0	0.615	UniRef:UniRef50_O87663
contig_51	cds	292054	293334	-	PAPNPA_03704	657.0	5.5e-236	1.0	0.908	0.742	UniRef:UniRef50_Q5NGB9
contig_51	cds	293504	294925	+	PAPNPA_03705	666.0	5.0e-238	0.987	0.896	0.747	UniRef:UniRef50_Q8ZRP8
contig_51	cds	295007	295351	+	PAPNPA_03706	135.0	4.9e-41	0.807	0.979	0.652	UniRef:UniRef50_A0A920M0K7
contig_51	cds	295452	296075	-	PAPNPA_03707	252.0	1.6e-83	0.981	0.849	0.655	UniRef:UniRef50_P0AFP0
contig_51	cds	296112	296912	-	PAPNPA_03708	409.0	1.6e-143	0.921	0.845	0.833	UniRef:UniRef50_P37028
contig_51	cds	296905	297603	-	PAPNPA_03709	269.0	1.2e-89	1.065	0.984	0.575	UniRef:UniRef50_B7GIU7
contig_51	cds	297688	299205	+	PAPNPA_03710	554.0	9.4e-193	1.0	0.888	0.580	UniRef:UniRef50_P15723
contig_51	ncRNA-region	299295	299340	+	-	78.5	1.1e-13	-	-	-	RFAM:RF02700
contig_51	cds	299335	300762	+	PAPNPA_03711	609.0	2.0e-215	1.109	1.002	0.651	UniRef:UniRef50_P26982
contig_51	cds	300915	302072	+	PAPNPA_03712	726.0	1.5e-267	1.0	1.0	0.956	BlastRules:WP_000929443
contig_51	cds	302161	302547	-	PAPNPA_03713	220.0	1.8e-73	0.992	0.819	0.874	UniRef:UniRef50_P62768
contig_51	cds	302794	304095	+	PAPNPA_03714	498.0	1.5e-173	0.991	0.933	0.606	UniRef:UniRef50_A9MPJ7
contig_51	cds	304132	304956	-	PAPNPA_03715	370.0	1.0e-127	0.993	0.824	0.776	UniRef:UniRef50_P0A9D8
contig_51	cds	304986	307658	-	PAPNPA_03716	1362.0	0.0	0.989	0.941	0.759	UniRef:UniRef50_P27249
contig_51	cds	307896	308690	-	PAPNPA_03717	475.0	1.9e-169	0.996	0.824	0.871	UniRef:UniRef50_P0A1X6
contig_51	ncRNA	309025	309111	+	PAPNPA_03718	83.6	2.6e-13	-	-	-	RFAM:RF00127
contig_51	cds	309141	309866	+	PAPNPA_03719	396.0	1.6e-139	0.988	0.912	0.832	UniRef:UniRef50_P44371
contig_51	ncRNA	309951	310060	+	PAPNPA_03720	132.3	1.2e-21	-	-	-	RFAM:RF02798
contig_51	cds	310052	310975	+	PAPNPA_03721	364.0	2.6e-125	0.919	0.966	0.695	UniRef:UniRef50_A5WCX3
contig_51	cds	311120	311845	+	PAPNPA_03722	387.0	1.9e-135	0.979	0.846	0.843	UniRef:UniRef50_P0A7E9
contig_51	cds	311992	312549	+	PAPNPA_03723	304.0	9.1e-105	1.0	0.853	0.876	UniRef:UniRef50_Q5NZH2
contig_51	cds	312691	313887	+	PAPNPA_03724	769.0	9.5e-282	1.0	0.930	1.0	UniRef:UniRef50_Q57T35
contig_51	cds	314200	314958	+	PAPNPA_03725	450.0	6.6e-160	0.984	0.803	0.895	UniRef:UniRef50_P60472
contig_51	cds	314971	315828	+	PAPNPA_03726	501.0	3.3e-179	1.0	0.856	0.867	UniRef:UniRef50_P0ABG1
contig_51	cds	315840	317192	+	PAPNPA_03727	881.0	0.0	1.0	0.843	1.0	UniRef:UniRef50_Q8ZRP1
contig_51	cds	317224	319656	+	PAPNPA_03728	1228.0	0.0	1.010	1.0	0.736	UniRef:UniRef50_B2VE18
contig_51	cds	319779	320264	+	PAPNPA_03729	231.0	1.7e-77	0.876	0.986	0.908	UniRef:UniRef50_A0A3S4FYR1
contig_51	cds	320268	321293	+	PAPNPA_03730	290.0	1.8e-94	0.979	0.886	0.605	UniRef:UniRef50_P21645
contig_51	cds	321399	321854	+	PAPNPA_03731	270.0	2.6e-92	1.0	0.825	0.881	UniRef:UniRef50_Q9KPW3
contig_51	cds	321858	322646	+	PAPNPA_03732	348.0	5.7e-120	1.0	1.0	0.721	UniRef:UniRef50_A8GID4
contig_51	cds	322646	323794	+	PAPNPA_03733	636.0	2.8e-230	0.880	0.936	0.949	UniRef:UniRef50_A0A376LI07
contig_51	cds	323791	324387	+	PAPNPA_03734	237.0	1.6e-77	1.0	0.805	0.626	UniRef:UniRef50_Q8EGG1
contig_51	cds	324411	327893	+	PAPNPA_03735	2086.0	0.0	0.950	0.896	0.951	UniRef:UniRef50_P10443
contig_51	cds	327906	328865	+	PAPNPA_03736	409.0	2.1e-141	0.994	0.832	0.644	UniRef:UniRef50_Q4ZWR2
contig_51	cds	329045	330808	+	PAPNPA_03737	593.0	8.5e-207	0.949	0.984	0.544	UniRef:UniRef50_A0A1L3ERG7
contig_51	cds	330884	333025	+	PAPNPA_03738	1341.0	0.0	0.999	0.999	0.909	BlastRules:WP_001020954
contig_51	cds	333081	333470	+	PAPNPA_03739	207.0	3.8e-68	0.984	0.830	0.740	UniRef:UniRef50_A0A1V5LLX3
contig_51	cds	333533	334825	+	PAPNPA_03740	664.0	1.2e-240	0.840	0.989	0.895	UniRef:UniRef50_A0A378BF75
contig_51	cds	334909	335169	-	PAPNPA_03741	-	-	-	-	-	-
contig_51	cds	335156	335356	-	PAPNPA_03742	80.5	2.9e-20	1.0	1.0	0.606	UniRef:UniRef50_A7MI25
contig_51	cds	335554	336099	+	PAPNPA_03743	308.0	1.4e-106	0.983	0.932	0.837	UniRef:UniRef50_A0A0H3GIN7
contig_51	cds	336096	336518	+	PAPNPA_03744	136.0	1.3e-40	0.971	1.162	0.596	UniRef:UniRef50_A0A210VPZ9
contig_51	cds	336550	337251	+	PAPNPA_03745	369.0	3.6e-129	0.996	0.928	0.767	UniRef:UniRef50_P40710
contig_51	cds	337325	339043	-	PAPNPA_03746	853.0	3.3e-309	1.005	0.963	0.734	UniRef:UniRef50_G2H1A0
contig_51	cds	339154	339861	-	PAPNPA_03747	387.0	4.9e-137	0.817	1.0	0.984	UniRef:UniRef50_A0A2X3KIH5
contig_51	cds	339858	340262	-	PAPNPA_03748	142.0	9.2e-43	1.097	1.014	0.571	UniRef:UniRef50_P69411
contig_51	cds	340381	341196	-	PAPNPA_03749	514.0	2.1e-187	1.0	1.0	0.967	BlastRules:WP_000874226
contig_51	cds	341235	341888	-	PAPNPA_03750	-	-	-	-	-	-
contig_51	cds	341881	342912	-	PAPNPA_03751	664.0	2.8e-244	1.0	1.0	0.997	BlastRules:WP_000594016
contig_51	cds	343102	343668	+	PAPNPA_03752	272.0	1.0e-91	1.0	0.814	0.697	UniRef:UniRef50_P63228
contig_52	cds	22	1395	-	PAPNPA_03753	876.0	0.0	1.0	1.0	0.998	BlastRules:WP_001175077
contig_52	cds	1612	2253	+	PAPNPA_03754	373.0	7.4e-131	0.991	0.805	0.867	UniRef:UniRef50_P0AFU8
contig_52	cds	2295	3443	-	PAPNPA_03755	473.0	3.0e-165	1.042	0.990	0.553	UniRef:UniRef50_A0A2C6DN07
contig_52	cds	3733	4938	-	PAPNPA_03756	434.0	4.2e-149	0.963	0.906	0.601	UniRef:UniRef50_P37597
contig_52	cds	5051	5983	+	PAPNPA_03757	572.0	4.1e-206	0.984	0.831	0.892	UniRef:UniRef50_A0A486DFK8
contig_52	cds	5980	7005	-	PAPNPA_03758	567.0	5.8e-203	1.0	0.838	0.824	UniRef:UniRef50_P0ACP7
contig_52	ncRNA	7006	7393	+	PAPNPA_03759	478.8	3.0e-53	-	-	-	RFAM:RF02081
contig_52	cds	7301	7390	+	PAPNPA_03760	47.4	3.7e-08	1.0	0.967	0.862	UniRef:UniRef50_R8WW16
contig_52	cds	7473	8054	-	PAPNPA_03761	304.0	3.1e-104	0.995	0.824	0.760	UniRef:UniRef50_P0AGD3
contig_52	cds	8181	9002	-	PAPNPA_03762	348.0	6.8e-120	1.007	1.0	0.695	UniRef:UniRef50_A0A240BYM5
contig_52	cds	9337	9684	+	PAPNPA_03763	229.0	7.1e-80	1.0	1.0	0.974	BlastRules:WP_000108172
contig_52	cds	9762	10409	-	PAPNPA_03764	346.0	7.3e-121	0.977	0.972	0.810	UniRef:UniRef50_A0A316FMG5
contig_52	cds	10510	10917	-	PAPNPA_03765	227.0	1.4e-76	0.807	0.991	1.0	UniRef:UniRef50_A0A540WGT6
contig_52	cds	10986	12083	-	PAPNPA_03766	481.0	6.2e-169	0.992	0.958	0.649	UniRef:UniRef50_A0A6I6EQN1
contig_52	cds	12142	12741	-	PAPNPA_03767	324.0	3.8e-112	1.0	0.840	0.804	UniRef:UniRef50_P67430
contig_52	cds	12844	13083	+	PAPNPA_03768	93.2	1.0e-24	1.063	0.875	0.524	UniRef:UniRef50_A0A166Z1I3
contig_52	cds	13134	14030	+	PAPNPA_03769	352.0	4.4e-120	1.013	0.956	0.576	UniRef:UniRef50_A0A5P9CR46
contig_52	cds	14110	14631	+	PAPNPA_03770	189.0	9.2e-60	0.954	0.829	0.564	UniRef:UniRef50_A0A8B3UM64
contig_52	cds	14607	16646	-	PAPNPA_03771	794.0	9.4e-282	0.968	0.895	0.633	UniRef:UniRef50_P76186
contig_52	cds	16646	17506	-	PAPNPA_03772	471.0	2.3e-167	1.0	0.867	0.815	UniRef:UniRef50_A0A8E1RNN9
contig_52	cds	17509	17745	-	PAPNPA_03773	130.0	2.2e-39	1.0	0.839	0.782	UniRef:UniRef50_P64471
contig_52	cds	17946	18380	+	PAPNPA_03774	207.0	2.4e-68	0.979	0.993	0.766	UniRef:UniRef50_A0A1Z1SV01
contig_52	cds	18428	18895	-	PAPNPA_03775	226.0	2.2e-77	1.0	1.0	1.0	BlastRules:WP_000597179
contig_52	cds	19168	20289	+	PAPNPA_03776	356.0	9.4e-120	0.979	0.984	0.510	UniRef:UniRef50_B8F4V0
contig_52	cds	20344	20706	+	PAPNPA_03777	157.0	1.9e-49	0.892	1.0	0.692	UniRef:UniRef50_A7MMK4
contig_52	cds	20765	21421	+	PAPNPA_03778	365.0	8.7e-128	0.959	0.843	0.823	UniRef:UniRef50_Q8ED71
contig_52	cds	21548	22822	+	PAPNPA_03779	827.0	3.3e-303	1.0	0.891	0.965	UniRef:UniRef50_P0AGJ9
contig_52	cds	22882	23742	+	PAPNPA_03780	440.0	1.6e-155	1.0	0.990	0.766	UniRef:UniRef50_A0A4T0UYJ7
contig_52	cds	23801	24406	-	PAPNPA_03781	401.0	3.1e-142	1.0	0.807	0.990	UniRef:UniRef50_P0A9D2
contig_52	cds	24511	26016	-	PAPNPA_03782	875.0	0.0	1.0	0.895	0.874	UniRef:UniRef50_Q0WEG0
contig_52	cds	26618	27253	-	PAPNPA_03783	250.0	2.3e-82	0.962	0.802	0.601	UniRef:UniRef50_P44319
contig_52	cds	27253	27945	-	PAPNPA_03784	361.0	3.3e-126	0.939	0.908	0.866	UniRef:UniRef50_P77179
contig_52	cds	27948	28568	-	PAPNPA_03785	324.0	5.9e-112	1.0	0.892	0.762	UniRef:UniRef50_P77285
contig_52	cds	28572	29630	-	PAPNPA_03786	584.0	1.8e-211	0.830	1.0	0.993	UniRef:UniRef50_A0A6N3QZ10
contig_52	cds	29631	31838	-	PAPNPA_03787	-	-	-	-	-	-
contig_52	cds	31831	32409	-	PAPNPA_03788	213.0	9.1e-69	1.005	0.990	0.606	UniRef:UniRef50_A0A3N0UX17
contig_52	cds	32409	32990	-	PAPNPA_03789	275.0	4.6e-93	1.0	0.889	0.746	UniRef:UniRef50_Q482U3
contig_52	cds	33067	33507	-	PAPNPA_03790	277.0	1.2e-95	1.0	0.912	1.0	UniRef:UniRef50_A0A090V4A7
contig_52	cds	33596	33811	-	PAPNPA_03791	133.0	5.8e-41	0.986	0.933	0.886	UniRef:UniRef50_A0A2B7MLN2
contig_52	cds	34442	35482	+	PAPNPA_03792	651.0	2.6e-236	0.997	0.880	0.922	UniRef:UniRef50_P77376
contig_52	cds	35556	36557	-	PAPNPA_03793	592.0	9.1e-214	0.997	0.902	0.892	UniRef:UniRef50_B7LQP7
contig_52	cds	36774	37169	-	PAPNPA_03794	-	-	-	-	-	-
contig_52	cds	37179	37769	+	PAPNPA_03795	-	-	-	-	-	-
